SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,amt,cnt,supply_count,external_source,source_scope,amt_per_supply_proxy,cnt_per_supply_proxy
강원특별자치도,원주시,202605,8005,중국음식,518170000,17645,194.0,LOCALDATA,식품인허가 영업점,2670979.381443299,90.95360824742268
강원특별자치도,원주시,202605,8301,제과점,507580000,39944,140.0,LOCALDATA,식품인허가 영업점,3625571.4285714286,285.3142857142857
강원특별자치도,원주시,202606,4010,편의점,3033810000,366939,457.0,국세청,가동사업자,6638533.916849015,802.9299781181619
강원특별자치도,원주시,202606,4020,슈퍼마켓,3075710000,114230,177.0,국세청,가동사업자,17376892.655367233,645.367231638418
강원특별자치도,원주시,202606,8005,중국음식,435810000,15436,193.0,LOCALDATA,식품인허가 영업점,2258082.9015544043,79.97927461139896
강원특별자치도,원주시,202606,8301,제과점,432720000,36509,138.0,LOCALDATA,식품인허가 영업점,3135652.1739130435,264.55797101449275
강원특별자치도,인제군,202601,4010,편의점,174290000,16455,54.0,국세청,가동사업자,3227592.592592593,304.72222222222223
강원특별자치도,인제군,202601,4020,슈퍼마켓,134360000,4203,20.0,국세청,가동사업자,6718000.0,210.15
강원특별자치도,인제군,202601,8005,중국음식,49560000,1534,27.0,LOCALDATA,식품인허가 영업점,1835555.5555555555,56.81481481481482
강원특별자치도,인제군,202601,8301,제과점,13790000,872,13.0,LOCALDATA,식품인허가 영업점,1060769.2307692308,67.07692307692308
강원특별자치도,인제군,202602,4010,편의점,165070000,15455,55.0,국세청,가동사업자,3001272.727272727,281.0
강원특별자치도,인제군,202602,4020,슈퍼마켓,132600000,4039,23.0,국세청,가동사업자,5765217.391304348,175.6086956521739
강원특별자치도,인제군,202602,8005,중국음식,40010000,1230,27.0,LOCALDATA,식품인허가 영업점,1481851.851851852,45.55555555555556
강원특별자치도,인제군,202602,8301,제과점,13870000,840,13.0,LOCALDATA,식품인허가 영업점,1066923.076923077,64.61538461538461
강원특별자치도,인제군,202603,4010,편의점,177620000,17424,54.0,국세청,가동사업자,3289259.2592592593,322.6666666666667
강원특별자치도,인제군,202603,4020,슈퍼마켓,128800000,4387,24.0,국세청,가동사업자,5366666.666666667,182.79166666666666
강원특별자치도,인제군,202603,8005,중국음식,41270000,1435,27.0,LOCALDATA,식품인허가 영업점,1528518.5185185184,53.148148148148145
강원특별자치도,인제군,202603,8301,제과점,13800000,819,13.0,LOCALDATA,식품인허가 영업점,1061538.4615384615,63.0
강원특별자치도,인제군,202604,4010,편의점,201300000,19531,53.0,국세청,가동사업자,3798113.2075471696,368.50943396226415
강원특별자치도,인제군,202604,4020,슈퍼마켓,74680000,2936,22.0,국세청,가동사업자,3394545.4545454546,133.45454545454547
강원특별자치도,인제군,202604,8005,중국음식,42190000,1469,27.0,LOCALDATA,식품인허가 영업점,1562592.5925925926,54.407407407407405
강원특별자치도,인제군,202604,8301,제과점,14770000,958,13.0,LOCALDATA,식품인허가 영업점,1136153.8461538462,73.6923076923077
강원특별자치도,인제군,202605,4010,편의점,236870000,23511,54.0,국세청,가동사업자,4386481.481481481,435.3888888888889
강원특별자치도,인제군,202605,4020,슈퍼마켓,46930000,2594,22.0,국세청,가동사업자,2133181.8181818184,117.9090909090909
강원특별자치도,인제군,202605,8005,중국음식,46330000,1583,27.0,LOCALDATA,식품인허가 영업점,1715925.9259259258,58.629629629629626
강원특별자치도,인제군,202605,8301,제과점,15050000,1012,13.0,LOCALDATA,식품인허가 영업점,1157692.3076923077,77.84615384615384
강원특별자치도,인제군,202606,4010,편의점,232230000,22591,53.0,국세청,가동사업자,4381698.113207547,426.24528301886795
강원특별자치도,인제군,202606,4020,슈퍼마켓,47010000,2425,22.0,국세청,가동사업자,2136818.1818181816,110.22727272727273
강원특별자치도,인제군,202606,8005,중국음식,43700000,1460,27.0,LOCALDATA,식품인허가 영업점,1618518.5185185184,54.074074074074076
강원특별자치도,인제군,202606,8301,제과점,13040000,870,13.0,LOCALDATA,식품인허가 영업점,1003076.9230769231,66.92307692307692
강원특별자치도,정선군,202601,4010,편의점,476860000,45279,66.0,국세청,가동사업자,7225151.515151516,686.0454545454545
강원특별자치도,정선군,202601,4020,슈퍼마켓,153470000,7059,28.0,국세청,가동사업자,5481071.428571428,252.10714285714286
강원특별자치도,정선군,202601,8005,중국음식,74690000,2350,24.0,LOCALDATA,식품인허가 영업점,3112083.3333333335,97.91666666666667
강원특별자치도,정선군,202601,8301,제과점,42300000,2736,8.0,LOCALDATA,식품인허가 영업점,5287500.0,342.0
강원특별자치도,정선군,202602,4010,편의점,442800000,41957,65.0,국세청,가동사업자,6812307.692307692,645.4923076923077
강원특별자치도,정선군,202602,4020,슈퍼마켓,180120000,7480,28.0,국세청,가동사업자,6432857.142857143,267.14285714285717
강원특별자치도,정선군,202602,8005,중국음식,73870000,2247,24.0,LOCALDATA,식품인허가 영업점,3077916.6666666665,93.625
강원특별자치도,정선군,202602,8301,제과점,46410000,2788,8.0,LOCALDATA,식품인허가 영업점,5801250.0,348.5
강원특별자치도,정선군,202603,4010,편의점,391700000,37695,65.0,국세청,가동사업자,6026153.846153846,579.9230769230769
강원특별자치도,정선군,202603,4020,슈퍼마켓,338150000,14114,27.0,국세청,가동사업자,12524074.074074075,522.7407407407408
강원특별자치도,정선군,202603,8005,중국음식,88920000,2914,24.0,LOCALDATA,식품인허가 영업점,3705000.0,121.41666666666667
강원특별자치도,정선군,202603,8301,제과점,55110000,3211,8.0,LOCALDATA,식품인허가 영업점,6888750.0,401.375
강원특별자치도,정선군,202604,4010,편의점,425740000,41582,66.0,국세청,가동사업자,6450606.060606061,630.030303030303
강원특별자치도,정선군,202604,4020,슈퍼마켓,471890000,18367,27.0,국세청,가동사업자,17477407.407407407,680.2592592592592
강원특별자치도,정선군,202604,8005,중국음식,93670000,3300,24.0,LOCALDATA,식품인허가 영업점,3902916.6666666665,137.5
강원특별자치도,정선군,202604,8301,제과점,65290000,3838,8.0,LOCALDATA,식품인허가 영업점,8161250.0,479.75
강원특별자치도,정선군,202605,4010,편의점,505110000,49087,66.0,국세청,가동사업자,7653181.818181818,743.7424242424242
강원특별자치도,정선군,202605,4020,슈퍼마켓,438880000,18612,26.0,국세청,가동사업자,16880000.0,715.8461538461538
강원특별자치도,정선군,202605,8005,중국음식,109350000,3519,24.0,LOCALDATA,식품인허가 영업점,4556250.0,146.625
강원특별자치도,정선군,202605,8301,제과점,75100000,4382,8.0,LOCALDATA,식품인허가 영업점,9387500.0,547.75
강원특별자치도,정선군,202606,4010,편의점,484880000,47556,65.0,국세청,가동사업자,7459692.307692308,731.6307692307693
강원특별자치도,정선군,202606,4020,슈퍼마켓,375270000,16682,27.0,국세청,가동사업자,13898888.888888888,617.8518518518518
강원특별자치도,정선군,202606,8005,중국음식,90010000,3139,24.0,LOCALDATA,식품인허가 영업점,3750416.6666666665,130.79166666666666
강원특별자치도,정선군,202606,8301,제과점,61410000,3666,8.0,LOCALDATA,식품인허가 영업점,7676250.0,458.25
강원특별자치도,철원군,202601,4010,편의점,233470000,20326,53.0,국세청,가동사업자,4405094.339622642,383.50943396226415
강원특별자치도,철원군,202601,4020,슈퍼마켓,258090000,10113,19.0,국세청,가동사업자,13583684.210526315,532.2631578947369
강원특별자치도,철원군,202601,8005,중국음식,59920000,1963,42.0,LOCALDATA,식품인허가 영업점,1426666.6666666667,46.73809523809524
강원특별자치도,철원군,202601,8301,제과점,35770000,2242,11.0,LOCALDATA,식품인허가 영업점,3251818.1818181816,203.8181818181818
강원특별자치도,철원군,202602,4010,편의점,228630000,20096,54.0,국세청,가동사업자,4233888.888888889,372.14814814814815
강원특별자치도,철원군,202602,4020,슈퍼마켓,279000000,9983,19.0,국세청,가동사업자,14684210.52631579,525.421052631579
강원특별자치도,철원군,202602,8005,중국음식,56430000,1863,42.0,LOCALDATA,식품인허가 영업점,1343571.4285714286,44.357142857142854
강원특별자치도,철원군,202602,8301,제과점,36440000,2272,11.0,LOCALDATA,식품인허가 영업점,3312727.272727273,206.54545454545453
강원특별자치도,철원군,202603,4010,편의점,253390000,22746,54.0,국세청,가동사업자,4692407.407407408,421.22222222222223
강원특별자치도,철원군,202603,4020,슈퍼마켓,249750000,10355,20.0,국세청,가동사업자,12487500.0,517.75
강원특별자치도,철원군,202603,8005,중국음식,66100000,2272,42.0,LOCALDATA,식품인허가 영업점,1573809.5238095238,54.095238095238095
강원특별자치도,철원군,202603,8301,제과점,32760000,2188,11.0,LOCALDATA,식품인허가 영업점,2978181.8181818184,198.9090909090909
강원특별자치도,철원군,202604,4010,편의점,269060000,24273,53.0,국세청,가동사업자,5076603.773584906,457.9811320754717
강원특별자치도,철원군,202604,4020,슈퍼마켓,255910000,10736,21.0,국세청,가동사업자,12186190.476190476,511.23809523809524
강원특별자치도,철원군,202604,8005,중국음식,64260000,2255,42.0,LOCALDATA,식품인허가 영업점,1530000.0,53.69047619047619
강원특별자치도,철원군,202604,8301,제과점,32290000,2129,12.0,LOCALDATA,식품인허가 영업점,2690833.3333333335,177.41666666666666
강원특별자치도,철원군,202605,4010,편의점,291340000,26544,53.0,국세청,가동사업자,5496981.132075472,500.8301886792453
강원특별자치도,철원군,202605,4020,슈퍼마켓,287320000,11790,22.0,국세청,가동사업자,13060000.0,535.9090909090909
강원특별자치도,철원군,202605,8005,중국음식,70720000,2247,43.0,LOCALDATA,식품인허가 영업점,1644651.1627906978,52.25581395348837
강원특별자치도,철원군,202605,8301,제과점,37500000,2388,12.0,LOCALDATA,식품인허가 영업점,3125000.0,199.0
강원특별자치도,철원군,202606,4010,편의점,288410000,27651,53.0,국세청,가동사업자,5441698.113207547,521.7169811320755
강원특별자치도,철원군,202606,4020,슈퍼마켓,259920000,10872,22.0,국세청,가동사업자,11814545.454545455,494.1818181818182
강원특별자치도,철원군,202606,8005,중국음식,58460000,1931,42.0,LOCALDATA,식품인허가 영업점,1391904.761904762,45.976190476190474
강원특별자치도,철원군,202606,8301,제과점,29880000,2042,12.0,LOCALDATA,식품인허가 영업점,2490000.0,170.16666666666666
강원특별자치도,춘천시,202601,4010,편의점,1615840000,190423,354.0,국세청,가동사업자,4564519.774011299,537.9180790960452
강원특별자치도,춘천시,202601,4020,슈퍼마켓,2229560000,78265,120.0,국세청,가동사업자,18579666.666666668,652.2083333333334
강원특별자치도,춘천시,202601,8005,중국음식,394560000,12740,160.0,LOCALDATA,식품인허가 영업점,2466000.0,79.625
강원특별자치도,춘천시,202601,8301,제과점,240080000,17518,136.0,LOCALDATA,식품인허가 영업점,1765294.1176470588,128.80882352941177
강원특별자치도,춘천시,202602,4010,편의점,1512380000,178137,355.0,국세청,가동사업자,4260225.352112676,501.7943661971831
강원특별자치도,춘천시,202602,4020,슈퍼마켓,2197070000,73571,121.0,국세청,가동사업자,18157603.305785123,608.0247933884298
강원특별자치도,춘천시,202602,8005,중국음식,361020000,11713,160.0,LOCALDATA,식품인허가 영업점,2256375.0,73.20625
강원특별자치도,춘천시,202602,8301,제과점,266660000,17959,137.0,LOCALDATA,식품인허가 영업점,1946423.3576642335,131.08759124087592
강원특별자치도,춘천시,202603,4010,편의점,1809330000,232465,350.0,국세청,가동사업자,5169514.285714285,664.1857142857143
강원특별자치도,춘천시,202603,4020,슈퍼마켓,2122220000,82358,119.0,국세청,가동사업자,17833781.51260504,692.0840336134454
강원특별자치도,춘천시,202603,8005,중국음식,398430000,13976,162.0,LOCALDATA,식품인허가 영업점,2459444.4444444445,86.27160493827161
강원특별자치도,춘천시,202603,8301,제과점,282620000,22416,140.0,LOCALDATA,식품인허가 영업점,2018714.2857142857,160.11428571428573
강원특별자치도,춘천시,202604,4010,편의점,1843690000,243944,357.0,국세청,가동사업자,5164397.759103642,683.3165266106442
강원특별자치도,춘천시,202604,4020,슈퍼마켓,2071420000,83783,120.0,국세청,가동사업자,17261833.333333332,698.1916666666667
강원특별자치도,춘천시,202604,8005,중국음식,381490000,13620,161.0,LOCALDATA,식품인허가 영업점,2369503.105590062,84.59627329192547
강원특별자치도,춘천시,202604,8301,제과점,268320000,22803,140.0,LOCALDATA,식품인허가 영업점,1916571.4285714286,162.87857142857143
강원특별자치도,춘천시,202605,4010,편의점,1974510000,248959,353.0,국세청,가동사업자,5593512.747875354,705.2662889518414
강원특별자치도,춘천시,202605,4020,슈퍼마켓,2293290000,88811,120.0,국세청,가동사업자,19110750.0,740.0916666666667
강원특별자치도,춘천시,202605,8005,중국음식,417530000,14132,161.0,LOCALDATA,식품인허가 영업점,2593354.037267081,87.77639751552795
강원특별자치도,춘천시,202605,8301,제과점,294490000,22718,142.0,LOCALDATA,식품인허가 영업점,2073873.2394366197,159.98591549295776
강원특별자치도,춘천시,202606,4010,편의점,1871990000,239511,354.0,국세청,가동사업자,5288107.344632768,676.5847457627119
강원특별자치도,춘천시,202606,4020,슈퍼마켓,2112220000,81153,117.0,국세청,가동사업자,18053162.393162392,693.6153846153846
강원특별자치도,춘천시,202606,8005,중국음식,367840000,12552,161.0,LOCALDATA,식품인허가 영업점,2284720.49689441,77.96273291925466
강원특별자치도,춘천시,202606,8301,제과점,253390000,20477,145.0,LOCALDATA,식품인허가 영업점,1747517.2413793104,141.2206896551724
강원특별자치도,태백시,202601,4010,편의점,215200000,19984,56.0,국세청,가동사업자,3842857.1428571427,356.85714285714283
강원특별자치도,태백시,202601,4020,슈퍼마켓,153480000,5459,26.0,국세청,가동사업자,5903076.923076923,209.96153846153845
강원특별자치도,태백시,202601,8005,중국음식,38780000,1418,28.0,LOCALDATA,식품인허가 영업점,1385000.0,50.642857142857146
강원특별자치도,태백시,202601,8301,제과점,26820000,1674,12.0,LOCALDATA,식품인허가 영업점,2235000.0,139.5
강원특별자치도,태백시,202602,4010,편의점,199560000,19068,56.0,국세청,가동사업자,3563571.4285714286,340.5
강원특별자치도,태백시,202602,4020,슈퍼마켓,159880000,5362,26.0,국세청,가동사업자,6149230.769230769,206.23076923076923
강원특별자치도,태백시,202602,8005,중국음식,34460000,1259,28.0,LOCALDATA,식품인허가 영업점,1230714.2857142857,44.964285714285715
강원특별자치도,태백시,202602,8301,제과점,29960000,1736,12.0,LOCALDATA,식품인허가 영업점,2496666.6666666665,144.66666666666666
