SIDO_NM,CCG_NM,연결업종,confidence,amt_growth_pct_m,amt_robust_signs,real_amt_growth_pct_m,real_amt_robust_signs,cnt_growth_pct_m,cnt_robust_signs,ticket_growth_pct_m,ticket_robust_signs,amt_pc_growth_pct_m,amt_pc_robust_signs,real_amt_pc_growth_pct_m,real_amt_pc_robust_signs,cnt_pc_growth_pct_m,cnt_pc_robust_signs,가동_당월말_growth_pct_m,가동_당월말_robust_signs,amt_per_store_growth_pct_m,amt_per_store_robust_signs,real_amt_per_store_growth_pct_m,real_amt_per_store_robust_signs,cnt_per_store_growth_pct_m,cnt_per_store_robust_signs,initial_stores,openings_6m,closures_6m,total_cnt_6m,total_amt_6m,mean_amt_per_initial_store,mean_cnt_per_initial_store,opening_rate_6m_pct,closure_rate_6m_pct,net_store_change_pct,demand_supply_gap_cnt,demand_supply_type,market_store_type,market_store_type_robust,demand_supply_type_robust,population_growth_pct_m,commercial_aging_gap_pp_m,bc_age_hhi_slope,foreign_share_slope,corp_share_slope,industry_hhi_slope,entropy_slope,portfolio_js,cnt_weakened_fraction,closure_rate_6m_pct_pctile,opening_rate_6m_pct_pctile,amt_growth_pct_m_pctile,cnt_growth_pct_m_pctile,initial_stores_pctile,high_closure,high_entry,weak_amt,weak_cnt,dense_market,closure_mechanism_candidate
강원특별자치도,정선군,제과점,HIGH,10.445602566765782,1,10.552130966496147,1,8.943062709778244,1,1.3791973711903918,1,10.347888048157015,1.0,10.454322199034891,1.0,8.846677532993876,1.0,0.0,0,10.44560256676582,1,10.552130966496089,1,8.943062709778252,1,8,0,0,20621,345620000,7200416.666666667,429.6041666666667,0.0,0.0,0.0,8.943062709778244,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.0885513264795317,2.356422579164081,0.0064456319202235,0.090922506847505,2.0205147339748524,-0.0071770030853403,0.0089428497387935,0.0658646836092791,0.375,0.1141732283464567,0.10236220472440945,0.9645669291338582,0.9448818897637795,0.05511811023622047,False,False,False,False,False,일반 관찰지역
강원특별자치도,정선군,중국음식,HIGH,6.370868225053111,1,6.091646563002327,1,8.693250932611203,1,-2.136639292349368,1,6.276758745444623,1.0,5.997784119125955,1.0,8.597086771756707,1.0,0.0,0,6.37086822505315,1,6.091646563002344,1,8.693250932611218,1,24,0,0,17469,530510000,3684097.222222222,121.3125,0.0,0.0,0.0,8.693250932611203,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.0885513264795317,2.356422579164081,0.0064456319202235,0.090922506847505,2.0205147339748524,-0.0071770030853403,0.0089428497387935,0.0658646836092791,0.375,0.09411764705882353,0.11568627450980393,0.9294117647058824,0.9450980392156862,0.10588235294117647,False,False,False,False,False,일반 관찰지역
강원특별자치도,철원군,제과점,HIGH,-2.338034503193816,1,-2.2438363399613652,1,-0.9812721930158328,1,-1.37020777809091,1,-2.2324474375916936,1.0,-2.1381474321774956,1.0,-0.8742182661814775,1.0,2.2626537243086484,1,-4.49889383851264,1,-4.406779894856952,1,-3.1721511218257956,1,11,1,0,13261,204640000,3100606.0606060605,200.9242424242424,9.090909090909092,0.0,9.090909090909092,-3.243925917324481,수요-/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요-/공급+,-0.1079980656514013,0.1996694023698396,0.0001148986842992,0.0988893860330453,0.0525073039209592,0.0044564354632327,-0.0066556661976969,0.023743728692598,0.625,0.1141732283464567,0.6712598425196851,0.1062992125984252,0.08267716535433071,0.11614173228346457,False,False,True,True,False,일반 관찰지역
강원특별자치도,철원군,중국음식,HIGH,1.5130848631414922,1,1.2466147971510773,1,1.359251000844956,0,0.151770914620605,0,1.6228355598062103,1.0,1.3560774001633935,1.0,1.4688353802946827,0.0,0.2018935088482969,0,1.3085494778374092,1,1.0426163136433464,1,1.1550255703446028,0,41,4,3,12531,375890000,1528008.1300813009,50.9390243902439,9.75609756097561,7.317073170731707,2.4390243902439024,1.157357491996659,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.1079980656514013,0.1996694023698396,0.0001148986842992,0.0988893860330453,0.0525073039209592,0.0044564354632327,-0.0066556661976969,0.023743728692598,0.625,0.9274509803921569,0.9647058823529412,0.6705882352941176,0.43529411764705883,0.25882352941176473,True,True,False,False,False,고회전 교체시장 후보
강원특별자치도,춘천시,제과점,HIGH,1.4842700499133512,1,1.582154951031787,1,4.3868775404129146,1,-2.7806248820651396,1,1.4676770392044074,1.0,1.565545935820744,1.0,4.369809943867689,1.0,1.2301698986514695,1,0.2510122738273298,1,0.3477076574431175,1,3.118346679573744,1,134,21,10,123891,1605560000,1996965.1741293536,154.09328358208955,15.671641791044776,7.462686567164178,8.208955223880597,3.156707641761445,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,0.0163530014612734,0.0409747730802032,-0.0009575183914676,0.0462163680083833,0.1225209098891372,0.0026525129975023,-0.0037574662082705,0.0170765106692955,0.4545454545454546,0.5866141732283464,0.8858267716535433,0.6299212598425197,0.7559055118110236,0.7913385826771654,False,True,False,False,True,일반 관찰지역
강원특별자치도,춘천시,중국음식,HIGH,0.1206617028268763,1,-0.142153276807766,0,1.3319111974382678,1,-1.1953287767871266,1,0.104291646551159,1.0,-0.1584803619731074,0.0,1.315343097900988,1.0,0.1247990314244954,1,-0.0041321716873257,0,-0.2666195695917974,0,1.2056075794318843,1,161,2,2,78733,2320870000,2402556.9358178056,81.50414078674947,1.2422360248447204,1.2422360248447204,0.0,1.2071121660137722,수요+/공급+,B 총시장·점포 증가/점포당 감소,부호 강건성 미충족,수요+/공급+,0.0163530014612734,0.0409747730802032,-0.0009575183914676,0.0462163680083833,0.1225209098891372,0.0026525129975023,-0.0037574662082705,0.0170765106692955,0.4545454545454546,0.22745098039215686,0.28627450980392155,0.4117647058823529,0.43137254901960786,0.8117647058823529,False,False,False,False,True,일반 관찰지역
강원특별자치도,태백시,제과점,HIGH,-0.7001061889052294,1,-0.6043281901869002,1,-1.799956762816142,1,1.1200102745926817,1,-0.6298617779744125,1.0,-0.5340160262218994,1.0,-1.730490382482445,1.0,0.0,0,-0.7001061889052194,1,-0.6043281901869002,1,-1.7999567628161222,1,11,1,0,9472,159630000,2418636.363636364,143.51515151515153,9.090909090909092,0.0,9.090909090909092,-1.799956762816142,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0706896580679652,0.8564699905831068,0.001663672975091,0.1469133968039142,0.0024854248142817,0.0043670478414857,-0.0042729481269982,0.0273863564798689,0.7,0.1141732283464567,0.6712598425196851,0.27165354330708663,0.031496062992125984,0.11614173228346457,False,False,False,True,False,일반 관찰지역
강원특별자치도,태백시,중국음식,HIGH,2.33473531668454,1,2.0661084326753265,1,2.235933638625308,1,0.096640852724528,0,2.407126564290075,1.0,2.1383096545264904,1.0,2.3082549942560577,1.0,0.0,0,2.334735316684551,1,2.0661084326753008,1,2.235933638625304,1,27,1,0,8321,223730000,1381049.3827160494,51.36419753086419,3.7037037037037033,0.0,3.7037037037037033,2.235933638625308,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0706896580679652,0.8564699905831068,0.001663672975091,0.1469133968039142,0.0024854248142817,0.0043670478414857,-0.0042729481269982,0.0273863564798689,0.7,0.09411764705882353,0.5725490196078431,0.7725490196078432,0.6313725490196078,0.1588235294117647,False,False,False,False,False,일반 관찰지역
강원특별자치도,평창군,제과점,HIGH,-2.6719706514648256,1,-2.5780945805806,1,-2.008725719375303,1,-0.6768408074683322,1,-2.6558118692678265,1.0,-2.5619202127092,1.0,-1.9924568226463784,1.0,0.5406035584908253,0,-3.195300302814112,1,-3.101929000512815,1,-2.5356216171738377,1,26,1,0,20672,280930000,1800833.3333333333,132.51282051282053,3.8461538461538463,0.0,3.8461538461538463,-2.5493292778661285,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0165996373355527,2.107665718958814,0.003725846117721,0.3557134365097584,-0.1991455973248634,-0.0038991203681758,0.0041345496726118,0.0371033865200561,0.7777777777777778,0.1141732283464567,0.28346456692913385,0.07480314960629922,0.023622047244094488,0.3090551181102362,False,False,True,True,False,일반 관찰지역
강원특별자치도,평창군,중국음식,HIGH,-2.014496010147626,1,-2.2717062382624396,1,0.1387682959306473,1,-2.150280398611422,1,-1.9982280714251115,1.0,-2.2554810025934744,1.0,0.1553937280615069,1.0,-0.8679654266916874,1,-1.1565692042849298,0,-1.4160314752066177,0,1.015548331027001,1,30,0,1,11000,334420000,1857888.8888888888,61.11111111111111,0.0,3.3333333333333335,-3.3333333333333335,1.0067337226223347,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,수요+/공급-,-0.0165996373355527,2.107665718958814,0.003725846117721,0.3557134365097584,-0.1991455973248634,-0.0038991203681758,0.0041345496726118,0.0371033865200561,0.7777777777777778,0.4980392156862745,0.11568627450980393,0.09411764705882353,0.23921568627450981,0.1980392156862745,False,False,True,True,False,일반 관찰지역
강원특별자치도,홍천군,제과점,HIGH,-5.186044276540598,1,-5.094593111980081,1,-1.5960396949883742,1,-3.648231809395357,1,-5.146342422957179,1.0,-5.054852964659029,1.0,-1.554834583417535,1.0,0.0,0,-5.1860442765406125,1,-5.094593111980092,1,-1.5960396949883895,1,27,0,0,22623,411680000,2541234.5679012346,139.64814814814815,0.0,0.0,0.0,-1.5960396949883742,수요-/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.0418559016041812,1.319598580099206,0.003255010463699,0.0137525329843898,-0.0668330317667824,0.0059131906335399,-0.0084094932282172,0.041910493097178,0.7777777777777778,0.1141732283464567,0.10236220472440945,0.007874015748031496,0.047244094488188976,0.3169291338582677,False,False,True,True,False,일반 관찰지역
강원특별자치도,홍천군,중국음식,HIGH,-1.4211356524668977,1,-1.679903441105819,1,0.6456103389055512,0,-2.053488457582037,1,-1.3798573025775265,1.0,-1.63873344616038,1.0,0.6877541061917052,0.0,1.627500924488965,1,-2.999814567142627,1,-3.2544383513397666,1,-0.9661662213980556,1,48,5,2,20612,583270000,2025243.0555555555,71.56944444444444,10.416666666666668,4.166666666666666,6.25,-0.981890585583414,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,부호 강건성 미충족,-0.0418559016041812,1.319598580099206,0.003255010463699,0.0137525329843898,-0.0668330317667824,0.0059131906335399,-0.0084094932282172,0.041910493097178,0.7777777777777778,0.6666666666666666,0.9803921568627451,0.17254901960784313,0.3137254901960784,0.307843137254902,False,True,True,False,False,일반 관찰지역
강원특별자치도,화천군,제과점,HIGH,-0.9904271924219996,0,-0.8949292178168142,0,0.4510089462472997,1,-1.4349643212051872,1,-1.1645012265664794,0.0,-1.0691711520665514,0.0,0.2744006460060548,1.0,0.0,0,-0.9904271924219894,0,-0.8949292178168394,0,0.4510089462473024,1,4,0,0,8922,133510000,5562916.666666667,371.75,0.0,0.0,0.0,0.4510089462472997,수요+/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,0.176125012070347,1.3647776699820415,0.001351312365388,0.2239852367032836,0.0303132124899066,0.0022168191760312,-0.0021771230390977,0.0485589144951878,0.75,0.1141732283464567,0.10236220472440945,0.23228346456692914,0.2047244094488189,0.011811023622047244,False,False,True,True,False,일반 관찰지역
강원특별자치도,화천군,중국음식,HIGH,1.5151138024365622,1,1.2486384105160797,1,2.5173044045280353,1,-0.9775818901137808,1,1.336634642440867,1.0,1.0706277551826888,1.0,2.3370632395449493,1.0,1.239928245460851,1,0.2718152430022334,1,0.0086034879776938,0,1.261731592667794,0,27,2,1,11591,337080000,2080740.740740741,71.54938271604938,7.4074074074074066,3.7037037037037033,3.7037037037037033,1.2773761590671846,수요+/공급+,A 총시장·점포·점포당 증가,A 총시장·점포·점포당 증가,수요+/공급+,0.176125012070347,1.3647776699820415,0.001351312365388,0.2239852367032836,0.0303132124899066,0.0022168191760312,-0.0021771230390977,0.0485589144951878,0.75,0.5509803921568628,0.9,0.6784313725490196,0.6588235294117647,0.1588235294117647,False,True,False,False,False,일반 관찰지역
강원특별자치도,횡성군,제과점,HIGH,3.765575661928576,1,3.865660957001112,1,5.571761095049836,1,-1.710860380073672,1,3.7648617694402207,1.0,3.86494637594008,1.0,5.5710347762610715,1.0,0.0,0,3.765575661928624,1,3.865660957001128,1,5.571761095049814,1,11,0,0,14755,271930000,4120151.515151515,223.56060606060603,0.0,0.0,0.0,5.571761095049836,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.0006879905935204,1.0371019430541757,0.0028937888484748,0.237422413305104,-0.0448735382505589,-0.0018766794000245,0.0009054082003732,0.0303811703698988,0.375,0.1141732283464567,0.10236220472440945,0.8267716535433071,0.8307086614173228,0.11614173228346457,False,False,False,False,False,일반 관찰지역
강원특별자치도,횡성군,중국음식,HIGH,-0.0020029462400873,0,-0.2644959333239602,0,1.860166591507592,1,-1.8281626665854576,1,-0.0026909183203403,0.0,-0.2651820994896083,0.0,1.8594658079642297,1.0,-0.607705885834747,1,0.6094063377779865,0,0.3453084120550979,0,2.482961581013187,1,38,1,2,11348,326080000,1430175.4385964912,49.77192982456141,2.631578947368421,5.263157894736842,-2.631578947368421,2.4678724773423393,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,수요+/공급-,0.0006879905935204,1.0371019430541757,0.0028937888484748,0.237422413305104,-0.0448735382505589,-0.0018766794000245,0.0009054082003732,0.0303811703698988,0.375,0.788235294117647,0.44509803921568625,0.396078431372549,0.5333333333333333,0.24705882352941178,True,False,False,False,False,관측변수로 미설명
경기도,가평군,제과점,HIGH,3.7159385758079897,1,3.815975994285761,1,4.669173676551151,1,-0.9107123590073264,1,3.7081030759064486,1.0,3.8081329367880494,1.0,4.6612661619367435,1.0,0.0,0,3.715938575807947,1,3.815975994285793,1,4.66917367655117,1,21,1,1,33886,565570000,4488650.793650794,268.93650793650795,4.761904761904762,4.761904761904762,0.0,4.669173676551151,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.0075553401027739,0.5187202280064209,0.0015495731950112,-0.1394679749172082,0.0625565879140438,0.0022563268161037,-0.004092392874369,0.0208716845224899,0.0,0.4271653543307087,0.36023622047244097,0.8228346456692913,0.7874015748031497,0.2618110236220472,False,False,False,False,False,일반 관찰지역
경기도,가평군,중국음식,HIGH,5.287256310949917,1,5.010879111153897,1,5.199300607577371,1,0.0836086389021563,0,5.279302101618324,1.0,5.002945781482189,1.0,5.191353043096236,1.0,0.321556685778562,0,4.949783266147505,1,4.674291927170728,1,4.8621094836841365,1,44,1,0,21623,620980000,2352196.9696969697,81.90530303030303,2.272727272727273,0.0,2.272727272727273,4.877743921798809,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.0075553401027739,0.5187202280064209,0.0015495731950112,-0.1394679749172082,0.0625565879140438,0.0022563268161037,-0.004092392874369,0.0208716845224899,0.0,0.09411764705882353,0.39019607843137255,0.9098039215686274,0.8823529411764706,0.2803921568627451,False,False,False,False,False,일반 관찰지역
경기도,고양시 덕양구,제과점,HIGH,-1.9961866919608175,1,-1.9016588053221417,1,-1.0494564562995476,1,-0.9567711320788622,1,-1.9076257554365383,1.0,-1.813012448875057,1.0,-0.9600400090203844,1.0,0.5567850907723084,1,-2.5388359228356037,1,-2.4448314391467543,1,-1.5973477529357312,1,171,18,11,308514,3584370000,3493538.0116959065,300.69590643274853,10.526315789473683,6.432748538011696,4.093567251461988,-1.606241547071856,수요-/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요-/공급+,-0.0902832021411415,0.1520004962986877,2.8233388420882493e-05,-0.0086913576408048,0.136235943990398,0.0023003549723602,-0.0039007223351369,0.0173816038007748,1.0,0.5511811023622047,0.7263779527559056,0.12598425196850394,0.07874015748031496,0.9133858267716536,False,False,True,True,True,일반 관찰지역
경기도,고양시 덕양구,중국음식,HIGH,-0.4720905157118231,1,-0.733349531176962,1,0.6832565844010687,1,-1.1475066851302766,1,-0.3821523329338987,1.0,-0.6436474345501787,1.0,0.77423879411775,1.0,0.5270162725123386,1,-0.9938689371976972,1,-1.253758293464721,1,0.1554212167853372,0,182,11,7,111116,3035250000,2779532.967032967,101.75457875457874,6.043956043956044,3.8461538461538463,2.197802197802198,0.1562403118887301,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요+/공급+,-0.0902832021411415,0.1520004962986877,2.8233388420882493e-05,-0.0086913576408048,0.136235943990398,0.0023003549723602,-0.0039007223351369,0.0173816038007748,1.0,0.5980392156862745,0.8313725490196079,0.30980392156862746,0.3215686274509804,0.8686274509803922,False,True,False,False,True,일반 관찰지역
경기도,고양시 일산동구,제과점,HIGH,-0.6396474271459711,1,-0.543811113972419,1,1.447994007136304,1,-2.057843976821672,1,-0.7105744073394578,1.0,-0.6148065055605567,1.0,1.3755767936774626,1.0,-0.1082505365787732,1,-0.5319727539277675,1,-0.4360325850066242,0,1.557931012395515,1,134,11,11,186030,2261120000,2812338.3084577112,231.38059701492537,8.208955223880597,8.208955223880597,0.0,1.5562445437150774,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,0.0714345760086001,0.1453072812182147,0.0002955204701951,0.0122623745563841,0.2938381191288431,0.0011756831194723,-0.0018924256420777,0.0122960709844186,0.6666666666666667,0.6653543307086615,0.6122047244094488,0.2874015748031496,0.35826771653543305,0.7913385826771654,False,False,False,False,True,일반 관찰지역
경기도,고양시 일산동구,중국음식,HIGH,-1.89755615661971,1,-2.1550733497974255,1,-0.8355582865660226,1,-1.070946250191828,1,-1.9675851964855795,1.0,-2.2249185646628225,1.0,-0.9063454185676942,1.0,0.3551211237799837,1,-2.24470585573921,1,-2.501311787049969,1,-1.1864660188864613,1,118,11,7,78732,2527800000,3570338.9830508474,111.20338983050848,9.322033898305085,5.932203389830509,3.389830508474576,-1.1906794103460063,수요-/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요-/공급+,0.0714345760086001,0.1453072812182147,0.0002955204701951,0.0122623745563841,0.2938381191288431,0.0011756831194723,-0.0018924256420777,0.0122960709844186,0.6666666666666667,0.8568627450980392,0.9568627450980393,0.10588235294117647,0.10980392156862745,0.6568627450980392,True,True,True,True,False,고회전+수요취약 후보
경기도,고양시 일산서구,제과점,HIGH,-1.4971826690772314,1,-1.4021734767207856,1,0.6725707927936064,1,-2.155257827215578,1,-1.3842643477307066,1.0,-1.2891462419563249,1.0,0.7879764025780488,1.0,0.7000414878350179,1,-2.1819496044374995,1,-2.0876008922099154,1,-0.0272797256441246,0,84,15,11,180652,2225900000,4416468.253968254,358.43650793650795,17.857142857142858,13.095238095238097,4.761904761904762,-0.0274706950414114,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요+/공급+,-0.1145033504030994,-0.0719216165364777,-0.0001480993835599,0.0601927666468332,0.1604644679328631,0.0027671908682484,-0.0039613412809375,0.0205457363096698,1.0,0.8799212598425197,0.9251968503937008,0.16141732283464566,0.2440944881889764,0.639763779527559,True,True,True,True,False,고회전+수요취약 후보
경기도,고양시 일산서구,중국음식,HIGH,-0.543169484874553,1,-0.8042419192931897,1,0.0239903399499693,0,-0.5670237938887711,1,-0.4291575342266377,1.0,-0.6905292480145602,1.0,0.1386524520560992,1.0,0.1014896743540805,0,-0.6440055600828832,1,-0.9048133015739857,1,-0.0774207603265682,0,83,6,5,55081,1522250000,3056726.9076305223,110.60441767068272,7.228915662650602,6.024096385542169,1.2048192771084338,-0.0774993344041112,수요+/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,-0.1145033504030994,-0.0719216165364777,-0.0001480993835599,0.0601927666468332,0.1604644679328631,0.0027671908682484,-0.0039613412809375,0.0205457363096698,1.0,0.8627450980392157,0.8901960784313725,0.2980392156862745,0.2196078431372549,0.47843137254901963,True,True,False,True,False,고회전 교체시장 후보
경기도,과천시,제과점,HIGH,1.677306625945219,1,1.7753777171613794,1,3.961788933366993,1,-2.197424968212113,1,1.4853227808606084,1.0,1.5832086973724917,1.0,3.765491601704509,1.0,0.5406035584908253,0,1.1305910519953215,1,1.2281348181405891,1,3.40278977227926,1,26,1,0,54177,694670000,4453012.82051282,347.28846153846155,3.8461538461538463,0.0,3.8461538461538463,3.421185374876168,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.1891740005588495,-0.3084067785697515,0.0005716212676389,0.197025265013715,0.0809510169616765,0.0041626072413567,-0.0070052705916177,0.0391509502267097,0.2222222222222222,0.1141732283464567,0.28346456692913385,0.6653543307086615,0.6968503937007874,0.3090551181102362,False,False,False,False,False,일반 관찰지역
경기도,과천시,중국음식,HIGH,0.7460452516419646,1,0.481588651168493,1,1.0812837810261413,0,-0.3316524254979012,1,0.5558197845607562,1.0,0.2918625225995124,1.0,0.8904253272537395,0.0,0.1270857214670303,0,0.618173919389552,1,0.3540529789188281,0,0.952986949219207,0,23,3,3,18446,459820000,3332028.9855072466,133.66666666666669,13.043478260869565,13.043478260869565,0.0,0.954198059559111,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.1891740005588495,-0.3084067785697515,0.0005716212676389,0.197025265013715,0.0809510169616765,0.0041626072413567,-0.0070052705916177,0.0391509502267097,0.2222222222222222,1.0,0.9921568627450981,0.5333333333333333,0.39215686274509803,0.09019607843137255,True,True,False,False,False,고회전 교체시장 후보
경기도,광명시,제과점,HIGH,-1.4588286273673277,0,-1.3637824412819688,0,0.1699700457017897,0,-1.6260349008051167,1,-1.8291118698986848,1.0,-1.7344228341240102,0.0,-0.2064336523274296,0.0,0.9665173340292588,1,-2.4021289685300253,1,-2.307992626507881,0,-0.788922218335248,0,83,6,1,190237,2163820000,4345020.080321285,382.0020080321285,7.228915662650602,1.2048192771084338,6.024096385542169,-0.7965472883274691,수요+/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,0.3771823292874872,0.1843423771829529,0.0002854030562809,0.0100548588167783,0.0972301243893117,0.0012165555247809,-0.0022123732631162,0.0098423544464921,0.8,0.23818897637795275,0.5511811023622047,0.16535433070866143,0.16929133858267717,0.6299212598425197,False,False,True,True,False,일반 관찰지역
경기도,광명시,중국음식,HIGH,-0.3292486591895632,0,-0.5908826320208477,1,0.0410983705756903,0,-0.3701948856993423,1,-0.7037764680021034,1.0,-0.964427311909032,1.0,-0.3348210727904711,0.0,0.0,0,-0.3292486591896036,0,-0.5908826320208678,1,0.0410983705757284,0,79,3,4,72831,1972540000,4161476.7932489454,153.65189873417722,3.79746835443038,5.063291139240507,-1.2658227848101269,0.0410983705756903,수요+/공급+,C 총시장 감소/점포 증가,부호 강건성 미충족,부호 강건성 미충족,0.3771823292874872,0.1843423771829529,0.0002854030562809,0.0100548588167783,0.0972301243893117,0.0012165555247809,-0.0022123732631162,0.0098423544464921,0.8,0.7764705882352941,0.6,0.3254901960784314,0.2235294117647059,0.45098039215686275,True,False,False,True,False,관측변수로 미설명
경기도,광주시,제과점,HIGH,-0.5607038007681652,1,-0.4647913438824114,1,1.3680843997924863,1,-1.9027568805124235,1,-0.6477308999250394,1.0,-0.5519023835257186,1.0,1.279369267349019,1.0,0.6441597132759888,1,-1.197151943517355,1,-1.101853361702953,1,0.7192913017296289,1,83,4,1,149948,1968100000,3952008.0321285143,301.1004016064257,4.819277108433735,1.2048192771084338,3.614457831325301,0.7239246865164976,수요+/공급+,C 총시장 감소/점포 증가,C 총시장 감소/점포 증가,수요+/공급+,0.0875944756422007,0.252042535581136,0.0002436315720923,-0.0031438722931452,0.076548193559234,0.0011414362657342,-0.0016245785707531,0.0207263541536954,0.6666666666666667,0.23818897637795275,0.36811023622047245,0.2992125984251969,0.33070866141732286,0.6299212598425197,False,False,False,False,False,일반 관찰지역
경기도,광주시,중국음식,HIGH,-0.438224856152423,1,-0.6995727683794288,1,0.7568528704609129,1,-1.1861006894983062,1,-0.5253591462052694,1.0,-0.7864783324502929,1.0,0.6686726744957159,1.0,-0.484865651088988,1,0.0468680419733965,1,-0.2157532305967394,0,1.2477685225206838,1,159,6,8,103695,2926230000,3067327.044025157,108.69496855345912,3.7735849056603774,5.031446540880504,-1.257861635220126,1.241718521549901,수요+/공급-,D 기타·동반감소,D 기타·동반감소,수요+/공급-,0.0875944756422007,0.252042535581136,0.0002436315720923,-0.0031438722931452,0.076548193559234,0.0011414362657342,-0.0016245785707531,0.0207263541536954,0.6666666666666667,0.7686274509803922,0.5941176470588235,0.3176470588235294,0.33725490196078434,0.8,True,False,False,False,True,고밀도 경쟁 후보
경기도,구리시,제과점,HIGH,0.4367945432749381,0,0.5336691199722605,1,1.9997628224667112,1,-1.5323254054150302,1,0.2259189123399125,0.0,0.3225900925869766,0.0,1.7856056060976755,1.0,0.0940533368694518,0,0.3424191497690969,1,0.4392026983094662,1,1.9039187864473008,1,58,5,5,93018,1030810000,2962097.701149425,267.2931034482759,8.620689655172415,8.620689655172415,0.0,1.9057094855972592,수요+/공급+,A 총시장·점포·점포당 증가,부호 강건성 미충족,부호 강건성 미충족,0.2104002968728164,0.1369143261400336,0.0004582158175358,0.0407029104286682,0.1298884691867454,0.0016845073331683,-0.0024731960800635,0.0187433769218748,0.6666666666666667,0.6948818897637795,0.6377952755905512,0.47244094488188976,0.44881889763779526,0.4881889763779528,False,False,False,False,False,일반 관찰지역
경기도,구리시,중국음식,HIGH,0.1133963087568442,1,-0.1493995993459079,1,1.0976348753883824,1,-0.9735525147000113,1,-0.0968003199554273,0.0,-0.3590444655972353,1.0,0.8853717537173246,1.0,-0.3752556968181217,0,0.4904926070252747,1,0.2267068277584428,1,1.4784384968900417,1,76,2,3,49132,1284060000,2815921.052631579,107.74561403508773,2.631578947368421,3.9473684210526314,-1.3157894736842104,1.4728905722065042,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,0.2104002968728164,0.1369143261400336,0.0004582158175358,0.0407029104286682,0.1298884691867454,0.0016845073331683,-0.0024731960800635,0.0187433769218748,0.6666666666666667,0.6235294117647059,0.44509803921568625,0.40784313725490196,0.403921568627451,0.4411764705882353,False,False,False,False,False,일반 관찰지역
경기도,군포시,제과점,HIGH,-1.3808244715523874,1,-1.2857030479047524,1,0.1660180731675078,0,-1.5442787628734227,1,-1.2572720021432418,1.0,-1.1620314080937229,0.0,0.2915084640322096,0.0,-0.3293795722069325,0,-1.0549195889747094,1,-0.959483819397554,1,0.4970347763946665,1,79,2,4,200104,2038080000,4299746.835443038,422.1603375527426,2.5316455696202533,5.063291139240507,-2.5316455696202533,0.4953976453744403,수요+/공급-,D 기타·동반감소,부호 강건성 미충족,부호 강건성 미충족,-0.1251256390362158,0.043230516011105,0.0002517471892041,0.0158168257829885,0.1193254415640514,0.0017204573089053,-0.0030034413631115,0.0167886581448036,0.6666666666666667,0.4566929133858268,0.24015748031496062,0.17716535433070865,0.16535433070866143,0.6122047244094488,False,False,True,True,False,일반 관찰지역
