SIDO_NM,CCG_NM,STRD_YYMM,AGE_CD,population_age,population_total
강원특별자치도,평창군,202601,1,3727.0,39933.0
강원특별자치도,평창군,202601,2,2655.0,39933.0
강원특별자치도,평창군,202601,3,2521.0,39933.0
강원특별자치도,평창군,202601,4,4045.0,39933.0
강원특별자치도,평창군,202601,5,7250.0,39933.0
강원특별자치도,평창군,202601,6,19735.0,39933.0
강원특별자치도,평창군,202602,1,3723.0,39949.0
강원특별자치도,평창군,202602,2,2651.0,39949.0
강원특별자치도,평창군,202602,3,2525.0,39949.0
강원특별자치도,평창군,202602,4,4020.0,39949.0
강원특별자치도,평창군,202602,5,7237.0,39949.0
강원특별자치도,평창군,202602,6,19793.0,39949.0
강원특별자치도,평창군,202603,1,3697.0,39860.0
강원특별자치도,평창군,202603,2,2633.0,39860.0
강원특별자치도,평창군,202603,3,2506.0,39860.0
강원특별자치도,평창군,202603,4,3988.0,39860.0
강원특별자치도,평창군,202603,5,7142.0,39860.0
강원특별자치도,평창군,202603,6,19894.0,39860.0
강원특별자치도,평창군,202604,1,3673.0,39904.0
강원특별자치도,평창군,202604,2,2652.0,39904.0
강원특별자치도,평창군,202604,3,2510.0,39904.0
강원특별자치도,평창군,202604,4,3979.0,39904.0
강원특별자치도,평창군,202604,5,7146.0,39904.0
강원특별자치도,평창군,202604,6,19944.0,39904.0
강원특별자치도,평창군,202605,1,3666.0,39917.0
강원특별자치도,평창군,202605,2,2648.0,39917.0
강원특별자치도,평창군,202605,3,2515.0,39917.0
강원특별자치도,평창군,202605,4,3964.0,39917.0
강원특별자치도,평창군,202605,5,7144.0,39917.0
강원특별자치도,평창군,202605,6,19980.0,39917.0
강원특별자치도,평창군,202606,1,3666.0,39897.0
강원특별자치도,평창군,202606,2,2632.0,39897.0
강원특별자치도,평창군,202606,3,2523.0,39897.0
강원특별자치도,평창군,202606,4,3967.0,39897.0
강원특별자치도,평창군,202606,5,7119.0,39897.0
강원특별자치도,평창군,202606,6,19990.0,39897.0
강원특별자치도,홍천군,202601,1,7084.0,66008.0
강원특별자치도,홍천군,202601,2,4852.0,66008.0
강원특별자치도,홍천군,202601,3,5404.0,66008.0
강원특별자치도,홍천군,202601,4,6703.0,66008.0
강원특별자치도,홍천군,202601,5,10696.0,66008.0
강원특별자치도,홍천군,202601,6,31269.0,66008.0
강원특별자치도,홍천군,202602,1,7074.0,65937.0
강원특별자치도,홍천군,202602,2,4811.0,65937.0
강원특별자치도,홍천군,202602,3,5390.0,65937.0
강원특별자치도,홍천군,202602,4,6669.0,65937.0
강원특별자치도,홍천군,202602,5,10662.0,65937.0
강원특별자치도,홍천군,202602,6,31331.0,65937.0
강원특별자치도,홍천군,202603,1,7060.0,65962.0
강원특별자치도,홍천군,202603,2,4765.0,65962.0
강원특별자치도,홍천군,202603,3,5411.0,65962.0
강원특별자치도,홍천군,202603,4,6663.0,65962.0
강원특별자치도,홍천군,202603,5,10573.0,65962.0
강원특별자치도,홍천군,202603,6,31490.0,65962.0
강원특별자치도,홍천군,202604,1,7028.0,65935.0
강원특별자치도,홍천군,202604,2,4724.0,65935.0
강원특별자치도,홍천군,202604,3,5400.0,65935.0
강원특별자치도,홍천군,202604,4,6649.0,65935.0
강원특별자치도,홍천군,202604,5,10569.0,65935.0
강원특별자치도,홍천군,202604,6,31565.0,65935.0
강원특별자치도,홍천군,202605,1,6991.0,65889.0
강원특별자치도,홍천군,202605,2,4712.0,65889.0
강원특별자치도,홍천군,202605,3,5389.0,65889.0
강원특별자치도,홍천군,202605,4,6620.0,65889.0
강원특별자치도,홍천군,202605,5,10548.0,65889.0
강원특별자치도,홍천군,202605,6,31629.0,65889.0
강원특별자치도,홍천군,202606,1,6983.0,65849.0
강원특별자치도,홍천군,202606,2,4691.0,65849.0
강원특별자치도,홍천군,202606,3,5386.0,65849.0
강원특별자치도,홍천군,202606,4,6617.0,65849.0
강원특별자치도,홍천군,202606,5,10519.0,65849.0
강원특별자치도,홍천군,202606,6,31653.0,65849.0
강원특별자치도,화천군,202601,1,2783.0,22338.0
강원특별자치도,화천군,202601,2,2734.0,22338.0
강원특별자치도,화천군,202601,3,2406.0,22338.0
강원특별자치도,화천군,202601,4,2215.0,22338.0
강원특별자치도,화천군,202601,5,3328.0,22338.0
강원특별자치도,화천군,202601,6,8872.0,22338.0
강원특별자치도,화천군,202602,1,2767.0,22284.0
강원특별자치도,화천군,202602,2,2692.0,22284.0
강원특별자치도,화천군,202602,3,2415.0,22284.0
강원특별자치도,화천군,202602,4,2203.0,22284.0
강원특별자치도,화천군,202602,5,3305.0,22284.0
강원특별자치도,화천군,202602,6,8902.0,22284.0
강원특별자치도,화천군,202603,1,2763.0,22290.0
강원특별자치도,화천군,202603,2,2681.0,22290.0
강원특별자치도,화천군,202603,3,2433.0,22290.0
강원특별자치도,화천군,202603,4,2183.0,22290.0
강원특별자치도,화천군,202603,5,3286.0,22290.0
강원특별자치도,화천군,202603,6,8944.0,22290.0
강원특별자치도,화천군,202604,1,2773.0,22335.0
강원특별자치도,화천군,202604,2,2660.0,22335.0
강원특별자치도,화천군,202604,3,2450.0,22335.0
강원특별자치도,화천군,202604,4,2190.0,22335.0
강원특별자치도,화천군,202604,5,3292.0,22335.0
강원특별자치도,화천군,202604,6,8970.0,22335.0
강원특별자치도,화천군,202605,1,2772.0,22328.0
강원특별자치도,화천군,202605,2,2636.0,22328.0
강원특별자치도,화천군,202605,3,2464.0,22328.0
강원특별자치도,화천군,202605,4,2178.0,22328.0
강원특별자치도,화천군,202605,5,3285.0,22328.0
강원특별자치도,화천군,202605,6,8993.0,22328.0
강원특별자치도,화천군,202606,1,2791.0,22579.0
강원특별자치도,화천군,202606,2,2732.0,22579.0
강원특별자치도,화천군,202606,3,2498.0,22579.0
강원특별자치도,화천군,202606,4,2197.0,22579.0
강원특별자치도,화천군,202606,5,3312.0,22579.0
강원특별자치도,화천군,202606,6,9049.0,22579.0
강원특별자치도,횡성군,202601,1,4740.0,45591.0
강원특별자치도,횡성군,202601,2,2812.0,45591.0
강원특별자치도,횡성군,202601,3,2807.0,45591.0
강원특별자치도,횡성군,202601,4,4226.0,45591.0
강원특별자치도,횡성군,202601,5,7454.0,45591.0
강원특별자치도,횡성군,202601,6,23552.0,45591.0
강원특별자치도,횡성군,202602,1,4724.0,45583.0
강원특별자치도,횡성군,202602,2,2779.0,45583.0
강원특별자치도,횡성군,202602,3,2820.0,45583.0
강원특별자치도,횡성군,202602,4,4212.0,45583.0
강원특별자치도,횡성군,202602,5,7413.0,45583.0
강원특별자치도,횡성군,202602,6,23635.0,45583.0
강원특별자치도,횡성군,202603,1,4752.0,45573.0
강원특별자치도,횡성군,202603,2,2759.0,45573.0
강원특별자치도,횡성군,202603,3,2811.0,45573.0
강원특별자치도,횡성군,202603,4,4186.0,45573.0
강원특별자치도,횡성군,202603,5,7353.0,45573.0
강원특별자치도,횡성군,202603,6,23712.0,45573.0
강원특별자치도,횡성군,202604,1,4766.0,45625.0
강원특별자치도,횡성군,202604,2,2742.0,45625.0
강원특별자치도,횡성군,202604,3,2795.0,45625.0
강원특별자치도,횡성군,202604,4,4176.0,45625.0
강원특별자치도,횡성군,202604,5,7345.0,45625.0
강원특별자치도,횡성군,202604,6,23801.0,45625.0
강원특별자치도,횡성군,202605,1,4732.0,45596.0
강원특별자치도,횡성군,202605,2,2749.0,45596.0
강원특별자치도,횡성군,202605,3,2782.0,45596.0
강원특별자치도,횡성군,202605,4,4165.0,45596.0
강원특별자치도,횡성군,202605,5,7330.0,45596.0
강원특별자치도,횡성군,202605,6,23838.0,45596.0
강원특별자치도,횡성군,202606,1,4708.0,45575.0
강원특별자치도,횡성군,202606,2,2742.0,45575.0
강원특별자치도,횡성군,202606,3,2781.0,45575.0
강원특별자치도,횡성군,202606,4,4160.0,45575.0
강원특별자치도,횡성군,202606,5,7310.0,45575.0
강원특별자치도,횡성군,202606,6,23874.0,45575.0
경기도,가평군,202601,1,6512.0,62026.0
경기도,가평군,202601,2,5251.0,62026.0
경기도,가평군,202601,3,5359.0,62026.0
경기도,가평군,202601,4,6750.0,62026.0
경기도,가평군,202601,5,10480.0,62026.0
경기도,가평군,202601,6,27674.0,62026.0
경기도,가평군,202602,1,6486.0,62030.0
경기도,가평군,202602,2,5230.0,62030.0
경기도,가평군,202602,3,5299.0,62030.0
경기도,가평군,202602,4,6749.0,62030.0
경기도,가평군,202602,5,10480.0,62030.0
경기도,가평군,202602,6,27786.0,62030.0
경기도,가평군,202603,1,6452.0,61963.0
경기도,가평군,202603,2,5185.0,61963.0
경기도,가평군,202603,3,5318.0,61963.0
경기도,가평군,202603,4,6723.0,61963.0
경기도,가평군,202603,5,10413.0,61963.0
경기도,가평군,202603,6,27872.0,61963.0
경기도,가평군,202604,1,6447.0,62010.0
경기도,가평군,202604,2,5159.0,62010.0
경기도,가평군,202604,3,5313.0,62010.0
경기도,가평군,202604,4,6709.0,62010.0
경기도,가평군,202604,5,10423.0,62010.0
경기도,가평군,202604,6,27959.0,62010.0
경기도,가평군,202605,1,6418.0,62044.0
경기도,가평군,202605,2,5165.0,62044.0
경기도,가평군,202605,3,5353.0,62044.0
경기도,가평군,202605,4,6681.0,62044.0
경기도,가평군,202605,5,10381.0,62044.0
경기도,가평군,202605,6,28046.0,62044.0
경기도,가평군,202606,1,6432.0,62041.0
경기도,가평군,202606,2,5153.0,62041.0
경기도,가평군,202606,3,5352.0,62041.0
경기도,가평군,202606,4,6701.0,62041.0
경기도,가평군,202606,5,10331.0,62041.0
경기도,가평군,202606,6,28072.0,62041.0
경기도,고양시 덕양구,202601,1,71587.0,485174.0
경기도,고양시 덕양구,202601,2,51272.0,485174.0
경기도,고양시 덕양구,202601,3,70836.0,485174.0
경기도,고양시 덕양구,202601,4,74338.0,485174.0
경기도,고양시 덕양구,202601,5,84079.0,485174.0
경기도,고양시 덕양구,202601,6,133062.0,485174.0
경기도,고양시 덕양구,202602,1,71280.0,484682.0
경기도,고양시 덕양구,202602,2,51055.0,484682.0
경기도,고양시 덕양구,202602,3,70568.0,484682.0
경기도,고양시 덕양구,202602,4,74082.0,484682.0
경기도,고양시 덕양구,202602,5,84155.0,484682.0
경기도,고양시 덕양구,202602,6,133542.0,484682.0
경기도,고양시 덕양구,202603,1,70976.0,484128.0
경기도,고양시 덕양구,202603,2,50728.0,484128.0
경기도,고양시 덕양구,202603,3,70584.0,484128.0
경기도,고양시 덕양구,202603,4,73757.0,484128.0
경기도,고양시 덕양구,202603,5,83885.0,484128.0
경기도,고양시 덕양구,202603,6,134198.0,484128.0
경기도,고양시 덕양구,202604,1,70787.0,483700.0
경기도,고양시 덕양구,202604,2,50414.0,483700.0
경기도,고양시 덕양구,202604,3,70386.0,483700.0
경기도,고양시 덕양구,202604,4,73675.0,483700.0
경기도,고양시 덕양구,202604,5,83814.0,483700.0
경기도,고양시 덕양구,202604,6,134624.0,483700.0
경기도,고양시 덕양구,202605,1,70602.0,483267.0
경기도,고양시 덕양구,202605,2,50177.0,483267.0
경기도,고양시 덕양구,202605,3,70281.0,483267.0
경기도,고양시 덕양구,202605,4,73534.0,483267.0
경기도,고양시 덕양구,202605,5,83688.0,483267.0
경기도,고양시 덕양구,202605,6,134985.0,483267.0
경기도,고양시 덕양구,202606,1,70532.0,483048.0
경기도,고양시 덕양구,202606,2,49972.0,483048.0
경기도,고양시 덕양구,202606,3,70229.0,483048.0
경기도,고양시 덕양구,202606,4,73479.0,483048.0
경기도,고양시 덕양구,202606,5,83566.0,483048.0
경기도,고양시 덕양구,202606,6,135270.0,483048.0
경기도,고양시 일산동구,202601,1,43058.0,297178.0
경기도,고양시 일산동구,202601,2,35534.0,297178.0
경기도,고양시 일산동구,202601,3,40711.0,297178.0
경기도,고양시 일산동구,202601,4,43654.0,297178.0
경기도,고양시 일산동구,202601,5,55696.0,297178.0
경기도,고양시 일산동구,202601,6,78525.0,297178.0
경기도,고양시 일산동구,202602,1,43061.0,297383.0
경기도,고양시 일산동구,202602,2,35366.0,297383.0
경기도,고양시 일산동구,202602,3,40666.0,297383.0
경기도,고양시 일산동구,202602,4,43652.0,297383.0
경기도,고양시 일산동구,202602,5,55683.0,297383.0
경기도,고양시 일산동구,202602,6,78955.0,297383.0
경기도,고양시 일산동구,202603,1,42915.0,297093.0
경기도,고양시 일산동구,202603,2,35073.0,297093.0
경기도,고양시 일산동구,202603,3,40705.0,297093.0
경기도,고양시 일산동구,202603,4,43456.0,297093.0
경기도,고양시 일산동구,202603,5,55571.0,297093.0
경기도,고양시 일산동구,202603,6,79373.0,297093.0
경기도,고양시 일산동구,202604,1,42906.0,297542.0
경기도,고양시 일산동구,202604,2,34953.0,297542.0
경기도,고양시 일산동구,202604,3,41021.0,297542.0
경기도,고양시 일산동구,202604,4,43436.0,297542.0
경기도,고양시 일산동구,202604,5,55597.0,297542.0
경기도,고양시 일산동구,202604,6,79629.0,297542.0
경기도,고양시 일산동구,202605,1,42921.0,297895.0
경기도,고양시 일산동구,202605,2,34814.0,297895.0
경기도,고양시 일산동구,202605,3,41204.0,297895.0
경기도,고양시 일산동구,202605,4,43484.0,297895.0
경기도,고양시 일산동구,202605,5,55507.0,297895.0
경기도,고양시 일산동구,202605,6,79965.0,297895.0
경기도,고양시 일산동구,202606,1,42944.0,298269.0
경기도,고양시 일산동구,202606,2,34702.0,298269.0
경기도,고양시 일산동구,202606,3,41362.0,298269.0
경기도,고양시 일산동구,202606,4,43506.0,298269.0
경기도,고양시 일산동구,202606,5,55473.0,298269.0
경기도,고양시 일산동구,202606,6,80282.0,298269.0
경기도,고양시 일산서구,202601,1,42460.0,277646.0
경기도,고양시 일산서구,202601,2,32564.0,277646.0
경기도,고양시 일산서구,202601,3,32760.0,277646.0
경기도,고양시 일산서구,202601,4,39669.0,277646.0
경기도,고양시 일산서구,202601,5,54662.0,277646.0
경기도,고양시 일산서구,202601,6,75531.0,277646.0
경기도,고양시 일산서구,202602,1,42318.0,277365.0
경기도,고양시 일산서구,202602,2,32366.0,277365.0
경기도,고양시 일산서구,202602,3,32637.0,277365.0
경기도,고양시 일산서구,202602,4,39593.0,277365.0
경기도,고양시 일산서구,202602,5,54577.0,277365.0
경기도,고양시 일산서구,202602,6,75874.0,277365.0
경기도,고양시 일산서구,202603,1,42030.0,276829.0
경기도,고양시 일산서구,202603,2,32092.0,276829.0
경기도,고양시 일산서구,202603,3,32653.0,276829.0
경기도,고양시 일산서구,202603,4,39383.0,276829.0
경기도,고양시 일산서구,202603,5,54457.0,276829.0
경기도,고양시 일산서구,202603,6,76214.0,276829.0
경기도,고양시 일산서구,202604,1,41850.0,276520.0
경기도,고양시 일산서구,202604,2,31906.0,276520.0
경기도,고양시 일산서구,202604,3,32652.0,276520.0
경기도,고양시 일산서구,202604,4,39224.0,276520.0
경기도,고양시 일산서구,202604,5,54357.0,276520.0
경기도,고양시 일산서구,202604,6,76531.0,276520.0
경기도,고양시 일산서구,202605,1,41663.0,276309.0
경기도,고양시 일산서구,202605,2,31817.0,276309.0
경기도,고양시 일산서구,202605,3,32559.0,276309.0
경기도,고양시 일산서구,202605,4,39146.0,276309.0
경기도,고양시 일산서구,202605,5,54328.0,276309.0
경기도,고양시 일산서구,202605,6,76796.0,276309.0
경기도,고양시 일산서구,202606,1,41513.0,276121.0
경기도,고양시 일산서구,202606,2,31683.0,276121.0
경기도,고양시 일산서구,202606,3,32557.0,276121.0
경기도,고양시 일산서구,202606,4,39094.0,276121.0
경기도,고양시 일산서구,202606,5,54246.0,276121.0
경기도,고양시 일산서구,202606,6,77028.0,276121.0
경기도,과천시,202601,1,16334.0,79951.0
경기도,과천시,202601,2,8097.0,79951.0
경기도,과천시,202601,3,12151.0,79951.0
경기도,과천시,202601,4,12889.0,79951.0
경기도,과천시,202601,5,11895.0,79951.0
경기도,과천시,202601,6,18585.0,79951.0
경기도,과천시,202602,1,16354.0,80098.0
경기도,과천시,202602,2,8090.0,80098.0
경기도,과천시,202602,3,12115.0,80098.0
경기도,과천시,202602,4,12944.0,80098.0
