BC업종,SEMAS소분류코드,SEMAS소분류명,매핑신뢰도,API관측업종명,전국점포수,시도코드,시도,시군구코드,시군구,점포수
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,31,울산광역시,31140,남구,337
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41480,파주시,539
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11740,강동구,353
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44150,공주시,228
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12130,여수시,528
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48125,창원시 마산합포구,237
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12240,서구,303
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41830,양평군,232
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11545,금천구,277
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41597,화성시 동탄구,226
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44131,천안시 동남구,380
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43113,청주시 흥덕구,321
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,27,대구광역시,27170,서구,249
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12210,동구,191
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41210,광명시,211
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47190,구미시,499
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41194,부천시 소사구,233
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41591,화성시 만세구,435
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41115,수원시 팔달구,280
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41135,성남시 분당구,240
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44800,홍성군,192
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48240,사천시,190
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,28,인천광역시,28245,계양구,282
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47940,울릉군,42
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51130,원주시,552
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,28,인천광역시,28275,서해구,393
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,28,인천광역시,28177,미추홀구,457
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11680,강남구,379
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26470,연제구,192
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41113,수원시 권선구,330
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52190,남원시,226
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43770,음성군,160
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41173,안양시 동안구,263
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41461,용인시 처인구,343
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,28,인천광역시,28185,연수구,302
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48123,창원시 성산구,238
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52130,군산시,569
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41281,고양시 덕양구,412
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26380,사하구,299
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48850,하동군,114
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48121,창원시 의창구,241
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43150,제천시,312
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41630,양주시,352
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12330,광산구,510
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12170,나주시,233
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,31,울산광역시,31710,울주군,338
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,28,인천광역시,28237,부평구,501
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12270,남구,231
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52210,김제시,161
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41670,여주시,187
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11410,서대문구,237
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,50,제주특별자치도,50130,서귀포시,342
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41610,광주시,368
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51210,속초시,182
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26320,북구,257
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51230,삼척시,142
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12300,북구,536
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11710,송파구,420
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12820,함평군,71
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12150,순천시,417
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52180,정읍시,229
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47760,영양군,33
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,27,대구광역시,27710,달성군,270
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43111,청주시 상당구,288
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,27,대구광역시,27290,달서구,491
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11230,동대문구,382
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44790,청양군,65
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26230,부산진구,398
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47840,성주군,114
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47900,예천군,101
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41310,구리시,189
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52113,전주시 덕진구,411
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26110,중구,174
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52790,고창군,151
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43130,충주시,374
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44810,예산군,164
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11305,강북구,290
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11650,서초구,266
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,28,인천광역시,28155,영종구,150
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41290,과천시,56
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48730,함안군,119
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52720,진안군,72
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41171,안양시 만안구,247
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41550,안성시,285
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11215,광진구,278
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41131,성남시 수정구,240
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12790,해남군,208
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,30,대전광역시,30110,동구,330
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48890,합천군,96
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44825,태안군,290
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41430,의왕시,97
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26260,동래구,252
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51190,태백시,89
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12110,목포시,440
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12190,광양시,195
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41133,성남시 중원구,207
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48270,밀양시,185
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47150,김천시,248
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47111,포항시 남구,376
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12710,담양군,94
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11350,노원구,327
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,28,인천광역시,28200,남동구,526
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43750,진천군,129
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41450,하남시,304
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52111,전주시 완산구,485
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48129,창원시 진해구,202
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,31,울산광역시,31170,동구,191
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44760,부여군,109
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,27,대구광역시,27260,수성구,309
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12810,무안군,161
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12770,장흥군,103
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,27,대구광역시,27140,동구,281
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52140,익산시,431
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47920,봉화군,67
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47290,경산시,329
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26170,동구,157
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47750,청송군,64
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,30,대전광역시,30200,유성구,349
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51760,평창군,118
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,28,인천광역시,28710,강화군,147
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44270,당진시,262
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,36,세종특별자치시,36110,세종특별자치시,357
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12840,장성군,97
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47930,울진군,108
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41250,동두천시,152
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12780,강진군,105
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26410,금정구,257
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,27,대구광역시,27110,중구,187
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43720,보은군,99
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41287,고양시 일산서구,215
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41111,수원시 장안구,249
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41150,의정부시,431
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,31,울산광역시,31110,중구,242
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51790,화천군,59
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44180,보령시,277
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41285,고양시 일산동구,256
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12860,진도군,92
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48740,창녕군,108
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,30,대전광역시,30170,서구,452
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43114,청주시 청원구,231
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51730,횡성군,95
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51780,철원군,86
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41117,수원시 영통구,243
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26140,서구,140
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52730,무주군,92
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11320,도봉구,282
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43800,단양군,112
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47170,안동시,270
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,43,충청북도,43730,옥천군,130
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26530,사상구,292
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51770,정선군,146
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52770,순창군,66
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47830,고령군,78
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51750,영월군,131
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47730,의성군,106
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48330,양산시,431
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,47,경상북도,47250,상주시,179
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,27,대구광역시,27230,북구,401
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,11,서울특별시,11200,성동구,245
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48820,고성군,86
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52710,완주군,271
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,51,강원특별자치도,51800,양구군,35
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12730,구례군,98
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,52,전북특별자치도,52750,임실군,84
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,44,충청남도,44250,계룡시,34
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,26,부산광역시,26500,수영구,166
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12870,신안군,121
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12830,영광군,106
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,48,경상남도,48840,남해군,123
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,41,경기도,41410,군포시,224
슈퍼마켓,G20404,슈퍼마켓,HIGH,슈퍼마켓,63862,12,전남광주통합특별시,12750,보성군,127
